node,node_idx,window_idx,score,threshold
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,703,0.4546963711843512,0.148095050822335
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,704,0.4555200229015279,0.148095050822335
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,750,0.3281234662878055,0.13614338398356612
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,751,0.33333521766078894,0.13728357059769847
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,775,0.1785375732824204,0.13073470103489906
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,776,0.18536431129155304,0.13073470103489906
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,792,0.1688582668663774,0.12479466386234596
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,793,0.5447034135165606,0.12479466386234596
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,794,0.5677688042919394,0.12479466386234596
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,795,0.6707591166865596,0.13399672006064745
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,796,0.6991616101846647,0.13399672006064745
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,797,0.41045757058930765,0.13399672006064745
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,798,0.24637112083121374,0.14238575908617107
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,803,0.18517251292384407,0.1433204645130591
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,804,0.7304478260713259,0.1433204645130591
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,805,0.6871026963483314,0.14946517303731383
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,837,0.13901875164756627,0.1345974558731292
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,838,0.2290099754571304,0.1351367490680808
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,839,0.22170732214641461,0.1351367490680808
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,847,0.4048895800600881,0.13783453045347882
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,848,0.4072090638087003,0.14083590513778033
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,897,0.32145669156604906,0.1400258406663258
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,898,0.31718817827895496,0.14383926818172107
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,919,0.15096146263062207,0.13597454615272384
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,937,0.3221305601078682,0.13181843342701835
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,938,0.6322863069624114,0.13270252607616598
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,939,0.5208822473118534,0.13270252607616598
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,940,0.5460174272740967,0.13270252607616598
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,941,0.8234615901070204,0.14159662731389888
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,942,0.6445625479855409,0.14159662731389888
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,943,0.21531616202131004,0.14159662731389888
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,947,0.6660344085355208,0.14875231809278477
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,948,0.6856656761743605,0.15167367251826366
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,982,0.17889102828798265,0.13789850516737773
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,983,0.17523850145605518,0.13789850516737773
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,990,0.38999082368114846,0.14310599096042312
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,991,0.4281444396489573,0.14728605648923032
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1042,0.271686343564282,0.13432315633339403
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1043,0.2774668585637105,0.13432315633339403
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1082,0.2715071649579724,0.13704663310636572
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1083,0.5782383930137135,0.13704663310636572
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1084,0.7764685711154463,0.13704663310636572
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1085,0.708295700693245,0.14280701677246682
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1086,0.3935818192415131,0.14280701677246682
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1087,0.19367748423753856,0.14280701677246682
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1088,0.17636935060351894,0.14913149248827626
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1091,0.5020262369712396,0.1496753362388908
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1092,0.6723042349645924,0.1496753362388908
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1093,0.41561296948139986,0.1496753362388908
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1125,0.1506089493987815,0.14025538284864522
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1126,0.1772270732784841,0.14025538284864522
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1135,0.4068138089097022,0.1512413432139173
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1136,0.41073016555587766,0.1512413432139173
