curve_name,window_idx,window_start,window_end,fused_score,is_anomaly,euclidean_norm,autoencoder_norm,dbscan_norm,euclidean_anomaly,autoencoder_anomaly,dbscan_anomaly
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.005194707056206073,0,0.0014203518349548663,0.010579979103582443,0.0035837902300809104,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.011959961994099103,0,0.007471546150691816,0.022391084855828542,0.0060172549757769546,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.007888640715692527,0,0.0,0.02159203642361847,0.0020738857234591126,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.008945737609162875,0,0.001976663245268651,0.02486054958221998,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.0003204273054181281,0,0.0,0.0009612819162543843,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.001333141584008784,0,0.003999424752026352,0.0,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.004615393669372752,0,0.00713351452571414,0.0032188379317002872,0.0034938285507038302,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.000619652861032742,0,0.0,0.0,0.0018589585830982261,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.024065723606854512,0,0.00568981581329612,0.06096495580009401,0.005542399207173409,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.0005794790293589671,0,0.0017384370880769015,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,0,1751299200000,1751300340000,0.005372723081896979,0,0.009242167746644927,0.0,0.006876001499046011,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.003813704559817631,0,0.0,0.011441113679452893,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.006190942275565379,0,0.0014907259597976043,0.010042751308203727,0.007039349558694807,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0010244119723986005,0,0.0020202328954837694,0.0,0.0010530030217120322,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0044098536544842125,0,0.0007478555037008179,0.010055840762052065,0.002425864697699754,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0018394114604719332,0,0.004432117420683782,0.0010861169607320172,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0005542148925067855,0,0.0,0.0016626446775203567,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.005653108097499988,0,0.009774487874916459,0.0012813936230263803,0.005903442794557123,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.008463648427974287,0,0.011514365725366646,0.00452707321958022,0.009349506338975995,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.00024682957617298606,0,0.0007404887285189582,0.0,0.0,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.0008605908860199352,0,0.002224670389870947,0.0,0.0003571022681888586,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,1,1751299800000,1751300940000,0.005856520533459302,0,0.007489335245850904,0.0,0.010080226354527004,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.002587798438758745,0,0.0,0.007763395316276236,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.007411634387056632,0,0.008288298131328788,0.010763144667831478,0.0031834603620096323,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.006499001658352738,0,0.0011595836610550823,0.018127047327867293,0.00021037398613583884,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.00110971563340043,0,0.0033291469002012905,0.0,0.0,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.004998385607725484,0,0.0,0.014995156823176453,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0014394607548231587,0,0.0011696537095565115,0.0,0.0031487285549129645,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.007175908391827733,0,0.004820570444262298,0.011777273577380717,0.004929881153840185,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0045124610022642935,0,0.0,0.013537383006792882,0.0,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,2,1751300400000,1751301540000,0.025166085064011336,0,0.03414544295217503,0.005401060550314409,0.03595175168954457,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.00011384772629239704,0,0.00034154317887719114,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.006124509956832206,0,0.0,0.01837352987049662,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0099120138770496,0,0.0019921621213383374,0.02670954737031531,0.0010343321394951591,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,3,1751301000000,1751302140000,1.7405265334196556e-05,0,0.0,5.2215796002589676e-05,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.005634833910835101,0,0.00028964829095364495,0.015580521302056498,0.0010343321394951591,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0016000702758634316,0,0.0018318963239883222,0.0,0.002968314503601973,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.003036169660948919,0,0.0003303259787886511,0.008430989022406053,0.00034719398165205346,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,3,1751301000000,1751302140000,0.04488332437587246,0,0.036160429901997346,0.0626590577726676,0.03583048545295245,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0032414552905301428,0,0.00526726711575897,0.0,0.004457098755831459,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0015066100768838277,0,0.0,0.004519830230651483,0.0,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0018172669742154432,0,0.0,0.00545180092264633,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0036374773532714386,0,0.005000032022612955,0.0032510289936057823,0.0026613710435955795,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0016754527225758926,0,0.0,0.005026358167727678,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.00465995076955679,0,0.0,0.013979852308670371,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0027306459257512225,0,0.0033859689699128155,0.0,0.004805968807340852,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.003574205193969966,0,0.0042920850737089185,0.0,0.00643053050820098,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.012931175967073376,0,0.003274345411892101,0.028443698811083093,0.00707548367824494,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,4,1751301600000,1751302740000,0.021904798613761482,0,0.014805786973941042,0.03784737075083506,0.01306123811650835,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.004624595891006515,0,0.007553896023146177,0.0,0.006319891649873368,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.009840565803624074,0,0.0034747379200982175,0.023328199805755345,0.002718759685018661,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0030016263175018376,0,0.0,0.007082443897448871,0.0019224350550566432,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0001254161953278328,0,0.00037624858598349847,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,5,1751302200000,1751303340000,2.376720804248025e-05,0,0.0,7.130162412744076e-05,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.01775857153595492,0,0.01316561021960676,0.03129574010628226,0.008814364281975741,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.01205674832804124,0,0.0032336057398644038,0.030287891609791055,0.0026487476344682678,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,5,1751302200000,1751303340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.0022258675900418473,0,0.00258154262156821,0.0040960601485573326,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.005995608586487233,0,0.0007915755443338839,0.017195250215127817,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.00609925981598898,0,0.01596048606754314,0.0,0.0023372933804237995,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.009650725368050806,0,0.00040112624043476576,0.026526760524441632,0.0020242893392760247,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.005668865500559256,0,0.0030980852669656046,0.013908511234712165,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.005310637822346765,0,0.0,0.014148918503403447,0.0017829949636368509,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,6,1751302800000,1751303940000,7.304302514003706e-05,0,0.0,0.0,0.00021912907542011122,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.0015873298012509312,0,0.004761989403752794,0.0,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.011419546019989827,0,0.008241454257125276,0.02423418883920735,0.0017829949636368509,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.0014625582215387171,0,0.0,0.002050381284192352,0.0023372933804237995,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.003863383713800354,0,0.0,0.0,0.011590151141401063,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,6,1751302800000,1751303940000,0.004345326358346784,0,0.0,0.009526203114112832,0.0035097759609275182,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.014220663021568495,0,0.003940754564147685,0.03635374492825086,0.002367489572306945,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.018698794126171234,0,0.02276547042972876,0.015875748055580962,0.017455163893203986,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.008393719116076278,0,0.001576138262925378,0.011188634762547051,0.012416384322756406,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.005210073399618727,0,0.0,0.015630220198856182,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.004611624726867781,0,0.0,0.013834874180603345,0.0,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.015667574435782587,0,0.006331454575162135,0.02830298126473885,0.012368287467446778,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.0018458078175878515,0,0.0010355744549754597,0.004501848997788095,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.003344116589389541,0,0.005842826538857371,0.0,0.004189523229311252,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.005028979514001736,0,0.0026301435361052597,0.0,0.012456795005899949,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,7,1751303400000,1751304540000,0.00026875875156370647,0,0.0008062762546911194,0.0,0.0,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.012599250095140891,0,0.008138223769351862,0.019630575057973894,0.01002895145809692,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.01902740226637675,0,0.004359734538662588,0.04743883966496805,0.0052836325954996105,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.005806070558334956,0,0.006343264019525222,0.00030619380647756123,0.010768753849002086,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.001657919918952432,0,0.0013461668238439947,0.0031541402092431646,0.000473452723770137,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.00048583937970376844,0,0.0005693886887832552,0.0,0.0008881294503280501,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.004976104343308543,0,0.0,0.014928313029925632,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0039565343554804145,0,0.0013236297169795573,0.010545973349461687,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0014074185891526278,0,0.004222255767457884,0.0,0.0,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.00022875292838754412,0,0.00021280606139249537,0.0,0.000473452723770137,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,8,1751304000000,1751305140000,0.018285958076015935,0,0.018431529326979345,0.02102064507479593,0.015405699826272535,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0008709812536297789,0,0.0,0.0026129437608893367,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.012814508206713695,0,0.017778279964647474,0.006998344748220765,0.01366689990727285,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.010524273131308323,0,0.0060370163146158725,0.019171844535854438,0.0063639585434546635,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.00839574356116532,0,0.004740962199593033,0.011870067469309768,0.008576201014593162,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.005522305914833265,0,0.007606863047384638,0.0037492961361194634,0.005210758560995691,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,9,1751304600000,1751305740000,0.049645479304126085,0,0.037586711553462854,0.06763276619625426,0.04371696016266116,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.012438090961719526,0,0.013265129951608935,0.021652394664691273,0.002396748268858372,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.019424898985462423,0,0.024961806212512625,0.0050442210510987665,0.02826866969277588,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0126051299480796,0,0.0,0.0361464360675727,0.0016689537766661003,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.004920117143484673,0,0.0,0.01476035143045402,0.0,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.014410180768273086,0,0.006432738647261527,0.03174239898018716,0.005055404677370576,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.013962230533285472,0,0.013673835599316137,0.01656098372602957,0.011651872274510713,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.00020116345108356967,0,0.00016046055508109588,0.0,0.0004430297981696132,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,10,1751305200000,1751306340000,0.04134439661924414,0,0.027465697764266748,0.06898624255005725,0.02758124954340843,0,0,0
YARN6----hyg-gx-0004.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.015052179538131333,0,0.013662656117807875,0.027802078873529965,0.0036918036230561653,0,0,0
YARN6----hyg-gx-0041.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.03998679868997034,0,0.034686625430433646,0.04450975285028183,0.040764017789195556,0,0,0
YARN6----hyg-gx-0061.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0007448391047594149,0,0.0,0.0022345173142782446,0.0,0,0,0
YARN6----hyg-gx-0091.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0003874546631863043,0,0.0,0.0,0.001162363989558913,0,0,0
YARN6----hyg-gx-0121.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0141.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0161.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0180.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0229.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.002394041909943253,0,0.0,0.007182125729829759,0.0,0,0,0
YARN6----hyg-gx-0239.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0253.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.02001903881653866,0,0.019877493233125612,0.01935049703946378,0.02082912617702659,0,0,0
YARN6----hyg-gx-0273.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0013187087739914521,0,0.0,0.0,0.003956126321974357,0,0,0
YARN6----hyg-gx-0303.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.0,0,0.0,0.0,0.0,0,0,0
YARN6----hyg-gx-0323.odata.ncmp.unicom.local,11,1751305800000,1751306940000,0.015142154538951754,0,0.02029650693432336,0.005889820283613355,0.019240136398918552,0,0,0
