node,node_idx,window_idx,score,threshold
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,693,0.16767544387272598,0.12669381405225705
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,694,0.24649985507332015,0.12669381405225705
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,695,0.2076333648724984,0.12982572995126967
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,703,0.4510874277505126,0.1312578770947228
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,704,0.45139850959767003,0.1312578770947228
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,750,0.32179099719236015,0.1204496494409972
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,751,0.33063054325375385,0.12148983963006904
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,772,0.12228508869838275,0.12144375607812943
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,775,0.18172868588021077,0.12188058436263842
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,776,0.18975938997536,0.12188058436263842
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,792,0.16498387220210653,0.1228892703468864
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,793,0.5439831436999896,0.1228892703468864
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,794,0.562713328888634,0.1228892703468864
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,795,0.6613076209369629,0.1270850297882197
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,796,0.6965106086945176,0.1270850297882197
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,797,0.40961039629990037,0.1270850297882197
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,798,0.24395872880943117,0.13026061749699838
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,803,0.18103437743299475,0.13114740760386612
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,804,0.7267542521840024,0.13114740760386612
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,805,0.6856332768505271,0.1335915995977693
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,837,0.1403999970250779,0.12749291778357777
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,838,0.23216161062619045,0.12803809103278835
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,839,0.22169861627090676,0.12803809103278835
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,847,0.4012697131687811,0.13338146202316692
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,848,0.40022816593762245,0.13567955112319707
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,897,0.3254113978813521,0.12889334293472374
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,898,0.3240191449534785,0.12891324840357232
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,919,0.1513430905663165,0.1270354074512922
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,937,0.32344121289799427,0.12595421696125406
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,938,0.628069040793427,0.12682291308809587
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,939,0.5174973568945003,0.12682291308809587
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,940,0.5428850631297761,0.12682291308809587
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,941,0.8221645699186921,0.13248775366318138
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,942,0.6448134887117788,0.13248775366318138
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,943,0.2163663605066874,0.13248775366318138
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,947,0.6651139456631262,0.1354163474550329
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,948,0.692734051614916,0.1352962600156274
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,981,0.13712486531573218,0.1304643168766395
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,982,0.17673955889855864,0.1304643168766395
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,983,0.17208272301005995,0.1304643168766395
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,990,0.39049992556447793,0.13701352732180355
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,991,0.42768307527549615,0.13780198436169816
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,992,0.13813613394772548,0.13780198436169816
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1042,0.2631300091855513,0.12406117899728619
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1043,0.2742029448829396,0.12406117899728619
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1082,0.27048741732963427,0.12780586210258615
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1083,0.5691291237984826,0.12780586210258615
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1084,0.7640863416918633,0.12780586210258615
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1085,0.7077851846515455,0.13447332719888547
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1086,0.39202000311370283,0.13447332719888547
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1087,0.19380961458508783,0.13447332719888547
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1088,0.17852881634339,0.13895007250036776
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1091,0.5014106522547598,0.13949109094641798
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1092,0.6701539822147939,0.13949109094641798
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1093,0.4174382179191299,0.13949109094641798
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1125,0.15106315736825401,0.1342510164909016
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1126,0.17879359925675886,0.1342510164909016
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1135,0.40273278801732915,0.13689911347232106
YARN6----hyg-gx-0018.odata.ncmp.unicom.local,1,1136,0.40584402348652954,0.13689911347232106
